Diet Group,Sex,Age Group,Mean Acid,Mean Bio,Mean Eut,Mean Ghgs,Mean Ghgs Ch4,Mean Ghgs N2O,Mean Land,Mean Watscar,Mean Watuse
Vegan,female,60-69,9.499197886,129.5093897,9.047565953,2.39056327,0.160638363,0.193994068,4.763720454,12662.56073,380.0609664
Vegan,female,60-69,13.34832305,155.1517274,12.34988065,2.995801673,0.17425985,0.273005668,5.562396553,12900.98634,387.1013279
Vegan,female,60-69,12.02829967,88.22281383,10.48523162,2.495622564,0.110603718,0.245635809,4.276042913,24227.41167,654.4524311
Vegan,female,60-69,12.0159716,112.0369375,15.65081009,2.255050185,0.128144816,0.225152462,4.518173853,16535.22229,487.223367
Vegan,female,60-69,12.42011305,91.64497571,14.83488252,2.674097962,0.125269071,0.212937328,4.014132837,18292.00646,607.0727191
Vegan,female,60-69,11.01420753,112.7867292,10.51224711,2.584042284,0.161438893,0.226239325,6.811326548,15532.29711,365.2666849
Vegan,female,60-69,11.35212642,75.19700993,13.57316587,2.552800927,0.112364418,0.181622553,3.972700176,12197.38645,367.2590553
Vegan,female,60-69,11.70158117,102.3046722,10.84927222,2.472716631,0.166172114,0.228910991,4.855960496,7960.007168,330.9243681
Vegan,female,60-69,9.742015788,123.676444,11.54047452,2.613930306,0.163694532,0.214273712,4.532828867,17285.11974,424.7125452
Vegan,female,60-69,10.653285,112.0352396,9.642665972,2.44883067,0.146113551,0.208976423,4.673759506,12592.23011,347.1023111
Vegan,female,60-69,10.79051349,93.26729764,8.864175004,2.154580381,0.124415299,0.186446832,4.617183028,42985.50513,691.9937185
Vegan,female,60-69,10.02729481,242.1845108,9.88201691,2.409394007,0.140942004,0.202689773,5.35108551,13053.52997,315.0123503
Vegan,female,60-69,10.98796777,100.6079261,9.844959164,2.433554188,0.137522633,0.189050776,4.044758697,24763.1188,507.1130103
Vegan,female,60-69,16.35777094,132.719915,14.82322675,3.048739616,0.162166789,0.301453313,4.684076586,37142.06128,809.5576619
Vegan,female,60-69,10.33762847,110.8322562,11.22958712,2.458162528,0.147269676,0.195527083,4.693222052,10898.63487,298.2998169
Vegan,female,60-69,10.80670904,203.2622487,9.223310764,2.242932525,0.113759993,0.176242957,4.913457676,13411.94414,346.1969143
Vegan,female,60-69,10.88303386,245.7127263,10.52549753,2.833909677,0.15624178,0.194845672,5.103948658,13741.07743,373.3856947
Vegan,female,60-69,12.13094369,103.5134593,9.506863447,2.699029555,0.118203877,0.17411625,4.142881515,17484.78696,479.8185656
Vegan,female,60-69,11.14459097,99.75416063,9.510090029,2.442062409,0.153093262,0.230263142,4.522684141,11724.70331,352.500036
Vegan,female,60-69,10.95953364,119.7993005,10.78496251,2.579179421,0.183635341,0.243246996,4.115669665,13543.97211,309.4572964
Vegan,female,60-69,12.92683919,257.1997896,11.34751207,2.529916346,0.133975292,0.212135786,6.822541643,31548.80477,753.0388074
Vegan,female,60-69,16.3125486,115.623483,12.61044869,2.863392799,0.161940164,0.260463102,4.433443729,19604.1917,597.0090526
Vegan,female,60-69,9.932657408,85.41792413,9.348907485,2.391378876,0.144325459,0.187824269,4.024044139,12603.72933,264.6784279
Vegan,female,60-69,13.54823992,226.8240267,14.01999512,3.033928669,0.132155254,0.171562283,5.775036428,11432.06492,328.7034724
Vegan,female,60-69,11.27576919,281.8969306,10.61466181,2.71043063,0.155869276,0.225898017,6.141929822,37186.41272,1005.491468
Vegan,female,60-69,11.21528816,104.2241674,13.69559926,2.433462317,0.136750522,0.233638437,4.941415372,11887.48128,392.1250749
Vegan,female,60-69,11.39142085,117.6263302,10.40400181,2.494318474,0.142593944,0.241672721,4.041614507,18524.72474,492.2180903
Vegan,female,60-69,11.09766577,127.6301748,10.72966098,2.943958366,0.141640989,0.207814384,6.170540068,14567.78613,461.3480033
Vegan,female,60-69,12.7676172,215.5874879,11.4388498,2.351655517,0.125294276,0.175985382,5.597869607,12785.42965,419.9253759
Vegan,female,60-69,13.17712427,112.245519,11.20459485,2.300429355,0.149360707,0.233762017,5.096868168,12512.62867,422.4444913
Vegan,female,60-69,16.56039129,153.9314083,14.3357248,3.036443514,0.160956867,0.306618118,5.392283088,23814.49643,650.8622647
Vegan,female,60-69,12.66771197,155.8599801,11.11776743,2.452207447,0.125491929,0.198368477,5.681885903,10702.9008,319.4704438
Vegan,female,60-69,11.07516632,95.78806394,8.798719723,2.581721032,0.123581724,0.19252536,4.498287071,12322.56015,660.9598665
Vegan,female,60-69,13.91388165,97.85285447,14.09665068,2.543440317,0.112325616,0.213637244,4.768626406,10322.43954,272.6072845
Vegan,female,60-69,12.08432532,129.4447755,13.186815,2.435476274,0.141170032,0.209924857,5.620770082,12691.49688,409.9773178
Vegan,female,60-69,14.518999,101.5587889,13.64957506,2.808617446,0.152617544,0.255009341,4.428116756,25974.84228,522.080353
Vegan,female,60-69,12.03031103,101.3900165,10.56904948,2.35700954,0.110689914,0.211078775,5.392461477,17059.36148,678.0042998
Vegan,female,60-69,11.39486014,161.8852821,13.29687556,2.765170721,0.19415759,0.247958578,5.133380915,13790.95461,395.3752681
Vegan,female,60-69,10.41109795,85.30059071,10.63895532,2.400000801,0.130207699,0.188991021,4.525549261,11177.62634,304.6256331
Vegan,female,60-69,11.04610839,135.2934529,9.370084142,2.693825425,0.15557872,0.213038521,4.384215335,14810.70333,622.8415131
Vegan,female,60-69,10.7842221,228.6336885,9.212968543,2.117305179,0.12856243,0.216566518,5.085314565,16378.51584,444.3873049
Vegan,female,60-69,14.6269724,83.00392912,13.16593587,2.62461383,0.127509833,0.228201714,4.57555425,16054.9935,361.5512709
Vegan,female,60-69,11.2940117,88.51892508,11.21181816,2.268339496,0.150938637,0.190023776,4.238637117,14874.07983,361.6158302
Vegan,female,60-69,11.26966198,81.23004865,10.39871217,2.46563189,0.092268777,0.213560389,4.270391187,26275.41004,575.6289472
Vegan,female,60-69,14.55570715,283.0987634,14.20742209,2.865237306,0.171529713,0.253872569,6.557111571,13128.2752,347.2620471
Vegan,female,60-69,11.73983145,139.0145109,12.00218052,2.666430489,0.149550342,0.233552611,4.387501405,13244.17967,404.5743598
Vegan,female,60-69,11.78714566,153.9887937,15.29690203,2.653288609,0.171544058,0.285801323,4.92071285,17268.37171,410.6900318
Vegan,female,60-69,11.19847082,88.22728521,12.54137192,2.502237707,0.136271957,0.194089436,4.273010797,6791.588955,292.0264659
Vegan,female,60-69,13.44394333,230.2400122,12.30605235,2.519145402,0.121997888,0.219387182,5.625858023,16082.16762,494.8522394
Vegan,female,60-69,19.03583556,270.4284565,15.33123411,4.008744422,0.177521264,0.337934022,6.520708927,21328.55493,656.3092462
Vegan,female,60-69,12.49720944,118.0810446,19.90368555,2.712687243,0.166031661,0.290425809,4.427407217,13256.70563,463.2613734
Vegan,female,60-69,10.75260092,81.86221211,8.887905819,2.371336494,0.138215182,0.176888557,5.03377321,14601.08468,407.5541156
Vegan,female,60-69,15.43496874,91.0534434,14.9878848,3.46766585,0.141635946,0.269356545,4.053369569,11024.06774,357.3063717
Vegan,female,60-69,11.85913019,284.9076064,10.29314555,2.903244841,0.191217966,0.241187323,5.304226388,39297.1419,630.3603815
Vegan,female,60-69,11.14003853,100.7906525,10.6453719,2.49833004,0.144333231,0.190197056,4.623380724,16114.24378,380.440758
Vegan,female,60-69,11.19793445,90.12107301,9.792439482,2.484917244,0.129305501,0.198901646,4.087046044,11053.87861,418.189482
Vegan,female,60-69,15.40376287,115.0491024,12.04227724,3.317638955,0.148680372,0.22951763,4.872381316,17935.72507,492.4307572
Vegan,female,60-69,12.58332496,83.23131674,9.937251296,2.25061096,0.11194679,0.227856594,4.223806644,22817.96504,504.61111
Vegan,female,60-69,12.48522358,103.9440843,11.53805822,3.048354978,0.146246434,0.218929778,4.786619354,15350.00171,764.3879192
Vegan,female,60-69,12.20352911,74.48465451,10.27149955,2.639252946,0.107166886,0.199507477,3.985022872,29883.57827,514.8650693
Vegan,female,60-69,10.33699826,101.5293066,10.17254237,2.365307432,0.133279095,0.202346347,5.052212614,33979.48618,565.1058831
Vegan,female,60-69,11.09663739,96.65133746,10.11404782,2.298025594,0.106741628,0.160318541,4.926513936,13321.07474,400.8626492
Vegan,female,60-69,11.21966991,102.0313101,10.39363681,2.259661539,0.138775924,0.221217798,3.939546244,22606.1635,519.6481342
Vegan,female,60-69,11.79863537,100.3963396,10.3818896,2.315622007,0.123917378,0.231272518,5.796272926,7675.781827,260.0493024
Vegan,female,60-69,11.90330141,154.447683,10.87747989,2.692385609,0.199100961,0.246129108,4.218736948,14072.39694,338.2603798
Vegan,female,60-69,14.39090045,104.3235071,10.60761149,2.888992016,0.119062864,0.242674521,4.977291569,17767.93533,526.8607631
Vegan,female,60-69,22.92776907,122.9292339,16.47326805,3.701863709,0.150472413,0.390389256,4.929155393,32748.85456,845.2516041
Vegan,female,60-69,9.664614022,154.2792243,10.0813529,2.816468323,0.22473856,0.273979479,4.590121111,17003.87195,360.8509172
Vegan,female,60-69,11.16751197,147.4949652,12.09752417,2.687515279,0.176254997,0.223945843,5.474033153,9659.378583,337.7952197
Vegan,female,60-69,10.76794731,78.62553771,10.76412059,2.362560268,0.121628441,0.172007277,4.376360095,13100.83764,353.259163
Vegan,female,60-69,12.61323271,111.862835,12.69616551,2.380055505,0.120405289,0.206838586,5.288295172,11094.73732,261.9393043
Vegan,female,60-69,12.77918658,84.12283424,12.07669241,3.121509853,0.136198576,0.209393364,4.201645668,12380.40431,425.8183507
Vegan,female,60-69,11.86645412,105.1134594,12.67972978,2.134111043,0.117492363,0.197699762,4.615666981,40262.95571,814.6689046
Vegan,female,60-69,10.98514429,86.71092352,13.96250829,2.43785909,0.128581993,0.219092202,4.048831143,19758.64259,444.3286376
Vegan,female,60-69,10.95683829,82.06718278,8.873953434,2.556582149,0.127128536,0.197795982,3.642641087,14476.05574,415.0753881
Vegan,female,60-69,11.06716662,160.7816357,10.79037626,2.560401166,0.145781266,0.219283628,5.474751332,19960.5438,458.9414869
Vegan,female,60-69,11.26545576,117.9018448,9.385786338,2.30985526,0.165101448,0.194312822,4.917044173,18843.97274,427.6895593
Vegan,female,60-69,9.000407585,102.9128808,9.259554078,2.288144071,0.171703947,0.187622378,4.325757336,20690.94693,451.6713616
Vegan,female,60-69,11.12967209,160.335574,9.673421421,2.699448469,0.163347378,0.232478735,4.843578039,13172.64868,364.6960997
Vegan,female,60-69,11.7213422,118.6167738,11.77007655,2.388146282,0.174875521,0.243099936,5.280570768,12836.80737,312.3146861
Vegan,female,60-69,10.76596492,80.97858963,9.299602061,2.163607486,0.116050257,0.231403166,3.783453633,26630.29729,768.353473
Vegan,female,60-69,14.86262143,95.9121295,11.20167685,2.865770384,0.119674844,0.249169979,5.704711334,21136.87764,569.8795241
Vegan,female,60-69,11.90789762,105.6340626,10.4765327,2.47396916,0.12504616,0.209505812,4.775706788,16589.42527,550.0448546
Vegan,female,60-69,9.979664842,145.042358,11.85808234,2.74948124,0.185821729,0.23359607,4.719969048,19860.4575,473.9521115
Vegan,female,60-69,14.20300513,116.5950113,10.4447279,3.167522611,0.144869292,0.203055158,5.375164091,13033.60118,440.2905801
Vegan,female,60-69,10.75899896,80.96988881,9.136391246,2.482205196,0.123614928,0.182622544,3.921330894,11679.82463,335.9375543
Vegan,female,60-69,11.27533455,116.857808,10.1971988,2.447969893,0.155698117,0.221069506,4.553133796,19947.26753,500.9835234
Vegan,female,60-69,11.04022157,90.52385259,10.33937721,2.240288333,0.099975722,0.195930996,4.84568957,14512.60772,453.7744512
Vegan,female,60-69,10.1729519,98.65394007,10.28820262,2.562688008,0.154576033,0.21060249,4.435761643,15155.01804,382.3267636
Vegan,female,60-69,11.87316406,88.72105944,12.5272603,2.420425134,0.116304109,0.227235564,4.223629175,12043.22002,312.6105656
Vegan,female,60-69,11.80564149,111.5394758,14.42527106,2.695090433,0.165440212,0.241076799,4.257689955,11989.84486,415.7226965
Vegan,female,60-69,10.67557144,117.2534363,9.670113814,2.606841106,0.126789677,0.1851228,4.64073831,24117.62174,488.449351
Vegan,female,60-69,12.42476341,86.36667633,14.43942187,2.592033071,0.137536056,0.19455613,4.526234694,14060.47712,315.9026014
Vegan,female,60-69,11.4644024,147.5731266,10.73770476,2.781857411,0.191614357,0.256585442,4.035235595,16427.8817,521.5007404
Vegan,female,60-69,13.73758734,116.238405,16.66796816,3.084502155,0.180235149,0.275883022,4.816566683,15914.2277,374.1738945
Vegan,female,60-69,12.10959127,79.28294744,13.00230672,2.270814122,0.119904264,0.212039828,3.948915896,16671.33791,421.6662968
Vegan,female,60-69,11.28155738,136.294099,10.11007477,2.911219645,0.185223845,0.202508556,4.244553737,15090.15794,399.084895
Vegan,female,60-69,10.34900843,135.4125772,12.1738727,2.536888633,0.166685083,0.22670946,4.43774252,18097.34985,507.212531
Vegan,female,60-69,12.74871731,171.9006111,11.97132074,2.957133775,0.176729868,0.32514448,4.937772391,24060.96352,472.3579215
Vegan,female,60-69,11.52106114,164.5987361,12.29963279,3.213205735,0.195900915,0.217799406,4.598638341,8901.808863,356.830475
Vegan,female,60-69,11.5930854,196.4485562,10.5620763,2.497302304,0.130321897,0.199075573,5.127334503,10181.03962,309.3827916
Vegan,female,60-69,12.58376925,84.30846119,10.13728899,2.535399843,0.123678491,0.216482344,4.039496726,9670.294938,303.6515216
Vegan,female,60-69,12.18157186,165.9215522,15.0854273,3.061740959,0.226659201,0.306419653,6.712732662,13625.33937,338.2591688
Vegan,female,60-69,10.71253614,82.23645521,11.97513923,2.35718599,0.115609488,0.171060664,4.573343886,13907.24324,432.1517657
Vegan,female,60-69,14.083126,89.98515257,12.56168513,2.837729883,0.105176913,0.250894846,4.552546176,15609.65997,496.8477692
Vegan,female,60-69,11.34358221,96.16805955,10.97256736,2.576399175,0.116780628,0.202303095,4.68590236,10764.90883,508.4609711
Vegan,female,60-69,9.837462877,247.2196567,10.5063905,2.581252802,0.149973346,0.23469543,5.085130529,14810.53713,648.685738
Vegan,female,60-69,16.76365537,106.9178965,15.44782276,3.003760175,0.145091456,0.282505892,5.743964039,13993.42838,412.526711
Vegan,female,60-69,15.2345931,92.55799545,11.34470726,3.021617668,0.121937272,0.26376371,4.413413536,9677.694012,290.0288448
Vegan,female,60-69,12.31773705,147.3848544,17.08847786,2.830054291,0.172360448,0.305334837,5.024214719,12982.0029,701.7330558
Vegan,female,60-69,10.29525728,82.77137328,9.544890996,2.633570986,0.136068568,0.189823502,4.491650964,12625.95751,730.3569183
Vegan,female,60-69,10.98604528,134.3652762,11.3271127,2.672815857,0.174959494,0.247400574,4.042369759,9120.455242,304.5643438
Vegan,female,60-69,10.62479792,285.2701341,9.881068898,3.062706155,0.214876336,0.266177519,5.392221558,18063.33024,477.5822651
Vegan,female,60-69,13.68464992,146.0355965,14.01104803,3.107484354,0.191624502,0.273827043,5.096203453,16680.04622,472.1883755
Vegan,female,60-69,13.27579586,86.97747226,15.23352699,2.803884473,0.137125149,0.194923488,4.075099494,16136.71391,622.7104645
Vegan,female,60-69,10.63913013,278.6059323,10.24100571,2.512237624,0.162357538,0.207106473,5.72399551,41299.74663,679.356388
Vegan,female,60-69,12.01845719,144.6679792,9.510386012,2.38385318,0.148244898,0.206882881,4.882557451,25986.08805,485.4726798
Vegan,female,60-69,9.710323527,120.8028002,11.90815415,2.60162342,0.146242407,0.174958138,4.207293326,19284.88374,408.742501
Vegan,female,60-69,11.71202214,96.92871472,10.94645059,2.662429458,0.13204918,0.220102466,4.348431168,11295.77329,349.5212332
Vegan,female,60-69,11.03807819,73.90276575,9.403104426,2.457743906,0.112545689,0.208048281,3.841617521,12728.0038,427.1091302
Vegan,female,60-69,10.50421927,105.3273081,9.226542539,2.127637811,0.136285355,0.188330913,3.722176369,14922.79193,452.5824252
Vegan,female,60-69,11.3486215,100.6074697,13.3656347,2.463956967,0.118071681,0.238503726,4.735638974,15604.82764,688.4702038
Vegan,female,60-69,15.52607962,223.0280439,12.9434996,3.063235754,0.133891006,0.250117419,5.555874823,34378.34849,671.7054082
Vegan,female,60-69,11.56477629,102.8258712,9.75489872,2.406025275,0.1224322,0.19343448,4.602499399,14612.69117,350.9210908
Vegan,female,60-69,10.47269387,89.49953919,9.955784407,2.325925188,0.108458854,0.187047084,4.446274973,18244.20794,436.8314798
Vegan,female,60-69,12.13877429,100.5437337,13.15792185,2.410127143,0.124811389,0.209659344,5.922255222,10579.64266,337.4522276
Vegan,female,60-69,11.89106742,94.60552742,10.47705096,2.511709016,0.13511835,0.226160051,4.845509566,11535.71671,388.0370405
Vegan,female,60-69,13.59194004,125.7110521,14.8456039,2.890081047,0.167892448,0.248303318,4.42658165,13419.44373,308.7145247
Vegan,female,60-69,12.41868651,120.6434211,14.36414988,2.656634135,0.175105729,0.223623385,5.007425897,15727.99674,443.662056
Vegan,female,60-69,11.55749384,100.5329819,13.92967052,2.366821096,0.127629491,0.219226429,5.255093998,20324.8645,458.6531241
Vegan,female,60-69,12.11121464,82.75875291,13.37336101,2.442614387,0.133198618,0.251544354,3.741062985,14701.39918,450.3154336
Vegan,female,60-69,11.3978703,95.0162076,10.15000557,2.279091109,0.121454242,0.207969124,4.411865431,17009.21277,439.1421026
Vegan,female,60-69,10.44163219,88.18021327,9.621921841,2.087490268,0.122837527,0.182764518,4.206156633,18529.42076,560.0131977
Vegan,female,60-69,11.56271049,97.84184538,9.975181472,2.4924133,0.125576048,0.196685129,4.487758454,9490.546438,363.9081197
Vegan,female,60-69,13.73304945,74.04224705,11.78655303,2.816885075,0.111042608,0.241543845,3.857266711,16693.00123,744.1984722
Vegan,female,60-69,10.6633607,133.7345023,10.50936556,2.890550333,0.181009352,0.261126726,4.051902044,30373.22991,547.3153043
Vegan,female,60-69,10.92525772,103.1610063,10.48520203,2.757487426,0.151224879,0.197739154,4.335568944,14269.77577,522.1869763
Vegan,female,60-69,9.980169583,132.0161611,10.69808568,2.365343518,0.167200835,0.242641835,3.92548499,18299.8447,458.3513685
Vegan,female,60-69,11.52637274,96.24400616,9.936606357,2.377827576,0.138016908,0.197090383,4.393050241,28284.99194,523.6729428
Vegan,female,60-69,11.70660655,101.2509544,12.7409374,2.452735592,0.152138239,0.201267195,5.25331637,15797.09907,356.6825799
Vegan,female,60-69,11.66707616,133.3326339,9.588873525,2.54985681,0.137337822,0.214084612,5.103925143,21564.35306,509.5771297
Vegan,female,60-69,10.79611278,122.2828314,11.90476698,2.508320759,0.16879329,0.220732375,5.079853989,14641.98285,405.3706336
Vegan,female,60-69,14.52462843,137.1649717,17.09927555,3.674226088,0.243646849,0.339839341,7.052629565,12083.99472,433.333106
